3,1,1355.68,555.28,47.70,125.67,1,-1,-1,-1
3,2,142.37,522.01,52.99,162.78,1,-1,-1,-1
3,3,363.99,504.52,118.28,231.21,1,-1,-1,-1
3,4,1466.30,509.48,25.40,59.87,1,-1,-1,-1
3,5,1487.13,507.03,25.33,59.31,1,-1,-1,-1
3,6,577.06,500.39,31.24,73.71,1,-1,-1,-1
3,7,654.38,531.04,26.13,65.09,1,-1,-1,-1
3,8,721.69,507.40,21.86,54.55,1,-1,-1,-1
3,9,1367.66,494.24,18.54,39.27,1,-1,-1,-1
3,14,1381.79,505.23,24.02,44.03,1,-1,-1,-1
3,15,1660.24,429.33,59.11,178.35,1,-1,-1,-1
4,1,1360.06,553.70,49.95,131.44,1,-1,-1,-1
4,2,130.90,532.49,49.16,150.54,1,-1,-1,-1
4,3,356.80,505.15,115.70,224.81,1,-1,-1,-1
4,4,1467.44,511.29,25.18,59.39,1,-1,-1,-1
4,5,1493.66,507.83,25.11,58.95,1,-1,-1,-1
4,6,574.74,500.63,31.84,75.00,1,-1,-1,-1
4,7,651.20,530.35,26.84,66.75,1,-1,-1,-1
4,8,719.70,506.14,22.64,56.48,1,-1,-1,-1
4,9,1369.15,494.74,18.40,39.08,1,-1,-1,-1
4,14,1382.91,505.74,24.81,45.61,1,-1,-1,-1
4,15,1664.79,432.34,56.41,170.04,1,-1,-1,-1
5,1,1361.61,552.42,52.39,137.61,1,-1,-1,-1
5,2,118.56,524.40,51.93,159.84,1,-1,-1,-1
5,3,340.28,503.80,125.08,243.35,1,-1,-1,-1
5,4,1469.71,509.09,22.65,53.11,1,-1,-1,-1
5,5,1496.71,505.91,24.35,57.16,1,-1,-1,-1
5,6,570.52,500.77,32.57,76.81,1,-1,-1,-1
5,7,645.68,528.66,27.45,67.98,1,-1,-1,-1
5,8,717.66,505.04,23.49,58.54,1,-1,-1,-1
5,9,1370.27,494.71,18.39,39.05,1,-1,-1,-1
5,14,1383.81,505.20,25.35,46.83,1,-1,-1,-1
5,15,1669.35,434.01,55.71,167.93,1,-1,-1,-1
5,20,1671.78,540.52,30.19,70.53,1,-1,-1,-1
6,1,1366.90,552.68,53.83,141.06,1,-1,-1,-1
6,2,108.87,529.51,51.36,157.89,1,-1,-1,-1
6,3,330.43,501.97,126.24,245.23,1,-1,-1,-1
6,4,1470.82,508.99,22.54,52.87,1,-1,-1,-1
6,5,1500.70,509.54,23.67,55.74,1,-1,-1,-1
6,6,566.27,499.43,33.66,79.48,1,-1,-1,-1
6,7,640.29,528.07,27.05,66.95,1,-1,-1,-1
6,8,717.04,504.00,24.35,60.62,1,-1,-1,-1
6,14,1387.09,503.61,26.49,49.31,1,-1,-1,-1
6,20,1674.82,545.10,28.27,66.04,1,-1,-1,-1
6,22,843.34,508.14,34.31,93.61,1,-1,-1,-1
7,1,1370.06,552.79,55.03,144.20,1,-1,-1,-1
7,2,96.69,527.26,54.19,166.05,1,-1,-1,-1
7,3,320.94,502.63,128.12,249.77,1,-1,-1,-1
7,5,1503.53,510.78,23.10,54.52,1,-1,-1,-1
7,6,563.05,500.33,34.89,82.42,1,-1,-1,-1
7,7,636.46,528.58,27.47,67.90,1,-1,-1,-1
7,8,715.07,506.39,24.16,59.96,1,-1,-1,-1
7,14,1389.69,503.05,26.00,48.83,1,-1,-1,-1
7,20,1679.53,543.32,29.80,69.33,1,-1,-1,-1
7,22,842.71,506.77,34.76,95.17,1,-1,-1,-1
7,24,1702.08,540.50,29.14,73.55,1,-1,-1,-1
7,26,68.87,491.77,26.93,73.03,1,-1,-1,-1
